ISO,Energy,Units,Month,Year,Generation
SERC,Nonhydro renewables,billion kilowatthours,April,2017,0.84
SERC,other energy sources,billion kilowatthours,April,2017,-0.12
FRCC,Natural gas,billion kilowatthours,April,2017,11.99
FRCC,Coal,billion kilowatthours,April,2017,3
FRCC,Nuclear,billion kilowatthours,April,2017,2.09
FRCC,Conventional hydropower,billion kilowatthours,April,2017,0.03
FRCC,Nonhydro renewables,billion kilowatthours,April,2017,0.34
FRCC,other energy sources,billion kilowatthours,April,2017,0.2
MISO,Natural gas,billion kilowatthours,April,2017,9.79
MISO,Coal,billion kilowatthours,April,2017,21.02
MISO,Nuclear,billion kilowatthours,April,2017,6.01
MISO,Conventional hydropower,billion kilowatthours,April,2017,0.84
MISO,Nonhydro renewables,billion kilowatthours,April,2017,5.54
MISO,other energy sources,billion kilowatthours,April,2017,0.37
SPP,Natural gas,billion kilowatthours,April,2017,3.95
SPP,Coal,billion kilowatthours,April,2017,7.32
SPP,Nuclear,billion kilowatthours,April,2017,1.45
SPP,Conventional hydropower,billion kilowatthours,April,2017,1.22
SPP,Nonhydro renewables,billion kilowatthours,April,2017,6.12
SPP,other energy sources,billion kilowatthours,April,2017,0.09
ERCOT,Natural gas,billion kilowatthours,April,2017,8.85
ERCOT,Coal,billion kilowatthours,April,2017,8.73
ERCOT,Nuclear,billion kilowatthours,April,2017,1.85
ERCOT,Conventional hydropower,billion kilowatthours,April,2017,0.08
ERCOT,Nonhydro renewables,billion kilowatthours,April,2017,6.62
ERCOT,other energy sources,billion kilowatthours,April,2017,0.11
Northwest and Rockies,Natural gas,billion kilowatthours,April,2017,3.33
Northwest and Rockies,Coal,billion kilowatthours,April,2017,6
Northwest and Rockies,Nuclear,billion kilowatthours,April,2017,0.55
Northwest and Rockies,Conventional hydropower,billion kilowatthours,April,2017,14.93
Northwest and Rockies,Nonhydro renewables,billion kilowatthours,April,2017,4.35
Northwest and Rockies,other energy sources,billion kilowatthours,April,2017,0.06
Southwest,Natural gas,billion kilowatthours,April,2017,2.33
Southwest,Coal,billion kilowatthours,April,2017,3.23
Southwest,Nuclear,billion kilowatthours,April,2017,2.12
Southwest,Conventional hydropower,billion kilowatthours,April,2017,0.77
Southwest,Nonhydro renewables,billion kilowatthours,April,2017,1.08
Southwest,other energy sources,billion kilowatthours,April,2017,0
CAISO,Natural gas,billion kilowatthours,April,2017,3.3
CAISO,Coal,billion kilowatthours,April,2017,0.25
CAISO,Nuclear,billion kilowatthours,April,2017,1.41
CAISO,Conventional hydropower,billion kilowatthours,April,2017,4.32
CAISO,Nonhydro renewables,billion kilowatthours,April,2017,4.7
CAISO,other energy sources,billion kilowatthours,April,2017,0.01
ISO-NE,Natural gas,billion kilowatthours,May,2017,3.49
ISO-NE,Coal,billion kilowatthours,May,2017,0.06
ISO-NE,Nuclear,billion kilowatthours,May,2017,2.44
ISO-NE,Conventional hydropower,billion kilowatthours,May,2017,0.96
ISO-NE,Nonhydro renewables,billion kilowatthours,May,2017,0.78
ISO-NE,other energy sources,billion kilowatthours,May,2017,0.14
NYISO,Natural gas,billion kilowatthours,May,2017,3.75
NYISO,Coal,billion kilowatthours,May,2017,0.06
NYISO,Nuclear,billion kilowatthours,May,2017,3.27
NYISO,Conventional hydropower,billion kilowatthours,May,2017,2.54
NYISO,Nonhydro renewables,billion kilowatthours,May,2017,0.53
NYISO,other energy sources,billion kilowatthours,May,2017,0.03
PJM,Natural gas,billion kilowatthours,May,2017,14.63
PJM,Coal,billion kilowatthours,May,2017,18.95
PJM,Nuclear,billion kilowatthours,May,2017,22.53
PJM,Conventional hydropower,billion kilowatthours,May,2017,0.94
PJM,Nonhydro renewables,billion kilowatthours,May,2017,2.66
PJM,other energy sources,billion kilowatthours,May,2017,0.25
SERC,Natural gas,billion kilowatthours,May,2017,17.89
SERC,Coal,billion kilowatthours,May,2017,16.14
SERC,Nuclear,billion kilowatthours,May,2017,15.63
SERC,Conventional hydropower,billion kilowatthours,May,2017,3.25
SERC,Nonhydro renewables,billion kilowatthours,May,2017,0.96
SERC,other energy sources,billion kilowatthours,May,2017,-0.18
FRCC,Natural gas,billion kilowatthours,May,2017,14.08
FRCC,Coal,billion kilowatthours,May,2017,3.18
FRCC,Nuclear,billion kilowatthours,May,2017,2.72
FRCC,Conventional hydropower,billion kilowatthours,May,2017,0.03
FRCC,Nonhydro renewables,billion kilowatthours,May,2017,0.33
FRCC,other energy sources,billion kilowatthours,May,2017,0.21
MISO,Natural gas,billion kilowatthours,May,2017,9.98
MISO,Coal,billion kilowatthours,May,2017,23.92
MISO,Nuclear,billion kilowatthours,May,2017,6.3
MISO,Conventional hydropower,billion kilowatthours,May,2017,1.04
MISO,Nonhydro renewables,billion kilowatthours,May,2017,5.12
MISO,other energy sources,billion kilowatthours,May,2017,0.82
SPP,Natural gas,billion kilowatthours,May,2017,4.23
SPP,Coal,billion kilowatthours,May,2017,9.01
SPP,Nuclear,billion kilowatthours,May,2017,1.46
SPP,Conventional hydropower,billion kilowatthours,May,2017,1.95
SPP,Nonhydro renewables,billion kilowatthours,May,2017,5.3
SPP,other energy sources,billion kilowatthours,May,2017,0.09
ERCOT,Natural gas,billion kilowatthours,May,2017,10.76
ERCOT,Coal,billion kilowatthours,May,2017,9.77
ERCOT,Nuclear,billion kilowatthours,May,2017,3.55
ERCOT,Conventional hydropower,billion kilowatthours,May,2017,0.09
ERCOT,Nonhydro renewables,billion kilowatthours,May,2017,6.02
ERCOT,other energy sources,billion kilowatthours,May,2017,0.12
Northwest and Rockies,Natural gas,billion kilowatthours,May,2017,3.6
Northwest and Rockies,Coal,billion kilowatthours,May,2017,6.91
Northwest and Rockies,Nuclear,billion kilowatthours,May,2017,0.22
Northwest and Rockies,Conventional hydropower,billion kilowatthours,May,2017,15.77
Northwest and Rockies,Nonhydro renewables,billion kilowatthours,May,2017,3.91
Northwest and Rockies,other energy sources,billion kilowatthours,May,2017,0.07
Southwest,Natural gas,billion kilowatthours,May,2017,3.25
Southwest,Coal,billion kilowatthours,May,2017,3.32
Southwest,Nuclear,billion kilowatthours,May,2017,2.35
Southwest,Conventional hydropower,billion kilowatthours,May,2017,0.78
Southwest,Nonhydro renewables,billion kilowatthours,May,2017,1.13
Southwest,other energy sources,billion kilowatthours,May,2017,0
CAISO,Natural gas,billion kilowatthours,May,2017,4.16
CAISO,Coal,billion kilowatthours,May,2017,0.67
CAISO,Nuclear,billion kilowatthours,May,2017,0.84
CAISO,Conventional hydropower,billion kilowatthours,May,2017,4.91
CAISO,Nonhydro renewables,billion kilowatthours,May,2017,5.74
CAISO,other energy sources,billion kilowatthours,May,2017,0.09
ISO-NE,Natural gas,billion kilowatthours,June,2017,4.21
ISO-NE,Coal,billion kilowatthours,June,2017,0.04
ISO-NE,Nuclear,billion kilowatthours,June,2017,2.88
ISO-NE,Conventional hydropower,billion kilowatthours,June,2017,0.74
ISO-NE,Nonhydro renewables,billion kilowatthours,June,2017,0.83
ISO-NE,other energy sources,billion kilowatthours,June,2017,0.13
NYISO,Natural gas,billion kilowatthours,June,2017,4.81
NYISO,Coal,billion kilowatthours,June,2017,0.05
NYISO,Nuclear,billion kilowatthours,June,2017,3.5
NYISO,Conventional hydropower,billion kilowatthours,June,2017,2.57
NYISO,Nonhydro renewables,billion kilowatthours,June,2017,0.5
NYISO,other energy sources,billion kilowatthours,June,2017,0.05
PJM,Natural gas,billion kilowatthours,June,2017,19.04
PJM,Coal,billion kilowatthours,June,2017,21.43
PJM,Nuclear,billion kilowatthours,June,2017,24.4
PJM,Conventional hydropower,billion kilowatthours,June,2017,0.78
PJM,Nonhydro renewables,billion kilowatthours,June,2017,2.41
PJM,other energy sources,billion kilowatthours,June,2017,0.18
SERC,Natural gas,billion kilowatthours,June,2017,18.97
SERC,Coal,billion kilowatthours,June,2017,18.54
SERC,Nuclear,billion kilowatthours,June,2017,17.17
SERC,Conventional hydropower,billion kilowatthours,June,2017,2.96
SERC,Nonhydro renewables,billion kilowatthours,June,2017,0.89
SERC,other energy sources,billion kilowatthours,June,2017,-0.17
FRCC,Natural gas,billion kilowatthours,June,2017,13.94
FRCC,Coal,billion kilowatthours,June,2017,3.34
FRCC,Nuclear,billion kilowatthours,June,2017,2.63
FRCC,Conventional hydropower,billion kilowatthours,June,2017,0.02
FRCC,Nonhydro renewables,billion kilowatthours,June,2017,0.26
FRCC,other energy sources,billion kilowatthours,June,2017,0.3
MISO,Natural gas,billion kilowatthours,June,2017,11.85
MISO,Coal,billion kilowatthours,June,2017,27.81
MISO,Nuclear,billion kilowatthours,June,2017,8.11
MISO,Conventional hydropower,billion kilowatthours,June,2017,0.87
MISO,Nonhydro renewables,billion kilowatthours,June,2017,4.39
MISO,other energy sources,billion kilowatthours,June,2017,0.69
SPP,Natural gas,billion kilowatthours,June,2017,5.1
SPP,Coal,billion kilowatthours,June,2017,12.09
SPP,Nuclear,billion kilowatthours,June,2017,1.44
SPP,Conventional hydropower,billion kilowatthours,June,2017,1.3
SPP,Nonhydro renewables,billion kilowatthours,June,2017,4.94
SPP,other energy sources,billion kilowatthours,June,2017,0.08
ERCOT,Natural gas,billion kilowatthours,June,2017,15.42
ERCOT,Coal,billion kilowatthours,June,2017,10.59
ERCOT,Nuclear,billion kilowatthours,June,2017,2.83
ERCOT,Conventional hydropower,billion kilowatthours,June,2017,0.09
ERCOT,Nonhydro renewables,billion kilowatthours,June,2017,4.65
ERCOT,other energy sources,billion kilowatthours,June,2017,0.11
Northwest and Rockies,Natural gas,billion kilowatthours,June,2017,4.72
Northwest and Rockies,Coal,billion kilowatthours,June,2017,8.1
Northwest and Rockies,Nuclear,billion kilowatthours,June,2017,0.27
Northwest and Rockies,Conventional hydropower,billion kilowatthours,June,2017,15.75
Northwest and Rockies,Nonhydro renewables,billion kilowatthours,June,2017,3.92
Northwest and Rockies,other energy sources,billion kilowatthours,June,2017,0.06
Southwest,Natural gas,billion kilowatthours,June,2017,4.53
Southwest,Coal,billion kilowatthours,June,2017,4.01
Southwest,Nuclear,billion kilowatthours,June,2017,2.81
Southwest,Conventional hydropower,billion kilowatthours,June,2017,0.81
Southwest,Nonhydro renewables,billion kilowatthours,June,2017,1.19
Southwest,other energy sources,billion kilowatthours,June,2017,0.01
CAISO,Natural gas,billion kilowatthours,June,2017,6.04
CAISO,Coal,billion kilowatthours,June,2017,0.69
CAISO,Nuclear,billion kilowatthours,June,2017,0.96
CAISO,Conventional hydropower,billion kilowatthours,June,2017,4.39
CAISO,Nonhydro renewables,billion kilowatthours,June,2017,5.97
CAISO,other energy sources,billion kilowatthours,June,2017,0.06
ISO-NE,Natural gas,billion kilowatthours,July,2017,5.32
ISO-NE,Coal,billion kilowatthours,July,2017,0.04
ISO-NE,Nuclear,billion kilowatthours,July,2017,2.97
ISO-NE,Conventional hydropower,billion kilowatthours,July,2017,0.61
ISO-NE,Nonhydro renewables,billion kilowatthours,July,2017,0.79
ISO-NE,other energy sources,billion kilowatthours,July,2017,0.11
NYISO,Natural gas,billion kilowatthours,July,2017,6.04
NYISO,Coal,billion kilowatthours,July,2017,0.04
NYISO,Nuclear,billion kilowatthours,July,2017,3.9
NYISO,Conventional hydropower,billion kilowatthours,July,2017,2.66
NYISO,Nonhydro renewables,billion kilowatthours,July,2017,0.44
NYISO,other energy sources,billion kilowatthours,July,2017,0.03
PJM,Natural gas,billion kilowatthours,July,2017,22.87
PJM,Coal,billion kilowatthours,July,2017,25.64
PJM,Nuclear,billion kilowatthours,July,2017,25.38
PJM,Conventional hydropower,billion kilowatthours,July,2017,0.7
PJM,Nonhydro renewables,billion kilowatthours,July,2017,1.78
PJM,other energy sources,billion kilowatthours,July,2017,0.09
SERC,Natural gas,billion kilowatthours,July,2017,22.72
SERC,Coal,billion kilowatthours,July,2017,22.6
SERC,Nuclear,billion kilowatthours,July,2017,17.96
SERC,Conventional hydropower,billion kilowatthours,July,2017,2.42
SERC,Nonhydro renewables,billion kilowatthours,July,2017,1.02
SERC,other energy sources,billion kilowatthours,July,2017,-0.26
FRCC,Natural gas,billion kilowatthours,July,2017,16.04
FRCC,Coal,billion kilowatthours,July,2017,3.5
FRCC,Nuclear,billion kilowatthours,July,2017,2.71
FRCC,Conventional hydropower,billion kilowatthours,July,2017,0.02
FRCC,Nonhydro renewables,billion kilowatthours,July,2017,0.27
FRCC,other energy sources,billion kilowatthours,July,2017,0.23
MISO,Natural gas,billion kilowatthours,July,2017,15.13
MISO,Coal,billion kilowatthours,July,2017,32.14
MISO,Nuclear,billion kilowatthours,July,2017,8.76
MISO,Conventional hydropower,billion kilowatthours,July,2017,0.93
MISO,Nonhydro renewables,billion kilowatthours,July,2017,2.87
MISO,other energy sources,billion kilowatthours,July,2017,0.68
SPP,Natural gas,billion kilowatthours,July,2017,7.25
SPP,Coal,billion kilowatthours,July,2017,14.54
SPP,Nuclear,billion kilowatthours,July,2017,1.46
SPP,Conventional hydropower,billion kilowatthours,July,2017,1.38
SPP,Nonhydro renewables,billion kilowatthours,July,2017,3.89
SPP,other energy sources,billion kilowatthours,July,2017,0.07
ERCOT,Natural gas,billion kilowatthours,July,2017,19.64
ERCOT,Coal,billion kilowatthours,July,2017,11.37
ERCOT,Nuclear,billion kilowatthours,July,2017,2.82
ERCOT,Conventional hydropower,billion kilowatthours,July,2017,0.07
ERCOT,Nonhydro renewables,billion kilowatthours,July,2017,4.37
ERCOT,other energy sources,billion kilowatthours,July,2017,0.13
Northwest and Rockies,Natural gas,billion kilowatthours,July,2017,8.6
Northwest and Rockies,Coal,billion kilowatthours,July,2017,11.26
Northwest and Rockies,Nuclear,billion kilowatthours,July,2017,0.86
Northwest and Rockies,Conventional hydropower,billion kilowatthours,July,2017,12.41
Northwest and Rockies,Nonhydro renewables,billion kilowatthours,July,2017,3.79
Northwest and Rockies,other energy sources,billion kilowatthours,July,2017,0.07
Southwest,Natural gas,billion kilowatthours,July,2017,5.52
Southwest,Coal,billion kilowatthours,July,2017,4.89
Southwest,Nuclear,billion kilowatthours,July,2017,2.85
Southwest,Conventional hydropower,billion kilowatthours,July,2017,0.88
Southwest,Nonhydro renewables,billion kilowatthours,July,2017,0.92
Southwest,other energy sources,billion kilowatthours,July,2017,0.03
CAISO,Natural gas,billion kilowatthours,July,2017,8.55
CAISO,Coal,billion kilowatthours,July,2017,0.85
CAISO,Nuclear,billion kilowatthours,July,2017,1.65
CAISO,Conventional hydropower,billion kilowatthours,July,2017,4.27
CAISO,Nonhydro renewables,billion kilowatthours,July,2017,5.5
CAISO,other energy sources,billion kilowatthours,July,2017,0.1
ISO-NE,Natural gas,billion kilowatthours,August,2017,5.36
ISO-NE,Coal,billion kilowatthours,August,2017,0
ISO-NE,Nuclear,billion kilowatthours,August,2017,2.96
ISO-NE,Conventional hydropower,billion kilowatthours,August,2017,0.38
ISO-NE,Nonhydro renewables,billion kilowatthours,August,2017,0.82
ISO-NE,other energy sources,billion kilowatthours,August,2017,0.12
NYISO,Natural gas,billion kilowatthours,August,2017,5.64
NYISO,Coal,billion kilowatthours,August,2017,0.01
NYISO,Nuclear,billion kilowatthours,August,2017,3.77
NYISO,Conventional hydropower,billion kilowatthours,August,2017,2.61
NYISO,Nonhydro renewables,billion kilowatthours,August,2017,0.41
NYISO,other energy sources,billion kilowatthours,August,2017,0.03
PJM,Natural gas,billion kilowatthours,August,2017,21.15
PJM,Coal,billion kilowatthours,August,2017,22.83
PJM,Nuclear,billion kilowatthours,August,2017,25.14
PJM,Conventional hydropower,billion kilowatthours,August,2017,0.61
PJM,Nonhydro renewables,billion kilowatthours,August,2017,1.63
PJM,other energy sources,billion kilowatthours,August,2017,0.14
SERC,Natural gas,billion kilowatthours,August,2017,22.09
SERC,Coal,billion kilowatthours,August,2017,20.71
SERC,Nuclear,billion kilowatthours,August,2017,18.51
SERC,Conventional hydropower,billion kilowatthours,August,2017,2.09
SERC,Nonhydro renewables,billion kilowatthours,August,2017,0.94
SERC,other energy sources,billion kilowatthours,August,2017,-0.25
FRCC,Natural gas,billion kilowatthours,August,2017,16.65
FRCC,Coal,billion kilowatthours,August,2017,3.2
FRCC,Nuclear,billion kilowatthours,August,2017,2.7
FRCC,Conventional hydropower,billion kilowatthours,August,2017,0.01
